Problem Names,-2,-1,False,True,acc
gpt_generated/test/interview/2899/question.txt,0,0,2,0,0.00
gpt_generated/test/competition/3955/expert.txt,0,3,18,2,8.70
gpt_generated/test/competition/3955/question.txt,0,0,20,3,13.04
gpt_generated/test/interview/2804/expert.txt,0,0,3,0,0.00
gpt_generated/test/interview/2804/question.txt,1,0,0,0,0.00
gpt_generated/test/interview/2974/expert.txt,0,0,2,0,0.00
gpt_generated/test/interview/2974/question.txt,0,0,2,0,0.00
gpt_generated/test/interview/2796/expert.txt,0,0,3,0,0.00
gpt_generated/test/interview/2796/question.txt,0,3,0,0,0.00
gpt_generated/test/competition/3926/expert.txt,0,0,9,17,65.38
gpt_generated/test/competition/3926/question.txt,0,0,26,0,0.00
gpt_generated/test/interview/0423/expert.txt,1,0,0,0,0.00
gpt_generated/test/interview/0423/question.txt,0,0,50,0,0.00
gpt_generated/test/competition/3837/expert.txt,1,0,0,0,0.00
gpt_generated/test/competition/3837/question.txt,1,0,0,0,0.00
gpt_generated/test/competition/3847/expert.txt,0,0,38,0,0.00
gpt_generated/test/competition/3847/question.txt,0,0,35,3,7.89
gpt_generated/test/interview/2875/expert.txt,0,0,3,0,0.00
gpt_generated/test/interview/2875/question.txt,0,0,3,0,0.00
gpt_generated/test/competition/3961/expert.txt,0,0,20,2,9.09
gpt_generated/test/competition/3961/question.txt,0,0,22,0,0.00
gpt_generated/test/interview/2850/expert.txt,0,0,3,0,0.00
gpt_generated/test/interview/2850/question.txt,0,0,3,0,0.00
gpt_generated/test/interview/2825/expert.txt,0,3,0,0,0.00
gpt_generated/test/interview/2825/question.txt,0,3,0,0,0.00
gpt_generated/test/competition/3903/expert.txt,0,0,28,0,0.00
gpt_generated/test/competition/3903/question.txt,0,0,22,6,21.43
gpt_generated/test/competition/3799/expert.txt,0,0,20,27,57.45
gpt_generated/test/competition/3799/question.txt,0,0,27,20,42.55
gpt_generated/test/interview/2891/expert.txt,0,0,2,0,0.00
gpt_generated/test/interview/2891/question.txt,0,0,2,0,0.00
gpt_generated/test/interview/2799/expert.txt,1,0,0,0,0.00
gpt_generated/test/interview/2799/question.txt,0,0,3,0,0.00
gpt_generated/test/interview/2945/expert.txt,0,2,0,0,0.00
gpt_generated/test/interview/2945/question.txt,0,2,0,0,0.00
gpt_generated/test/interview/2965/expert.txt,0,2,0,0,0.00
gpt_generated/test/interview/2965/question.txt,0,0,2,0,0.00
gpt_generated/test/competition/3895/expert.txt,0,0,25,4,13.79
gpt_generated/test/competition/3895/question.txt,0,0,28,1,3.45
gpt_generated/test/interview/2901/expert.txt,0,0,2,0,0.00
gpt_generated/test/interview/2901/question.txt,0,0,2,0,0.00
gpt_generated/test/interview/2950/expert.txt,0,0,2,0,0.00
gpt_generated/test/interview/2950/question.txt,0,0,2,0,0.00
gpt_generated/test/competition/3994/expert.txt,0,20,0,0,0.00
gpt_generated/test/competition/3994/question.txt,0,20,0,0,0.00
gpt_generated/test/interview/2997/expert.txt,0,0,1,1,50.00
gpt_generated/test/interview/2997/question.txt,0,0,2,0,0.00
gpt_generated/test/competition/3465/expert.txt,0,1,1,0,0.00
gpt_generated/test/competition/3465/question.txt,0,1,1,0,0.00
gpt_generated/test/interview/1989/expert.txt,0,0,5,4,44.44
gpt_generated/test/interview/1989/question.txt,0,0,5,4,44.44
gpt_generated/test/interview/2838/expert.txt,0,0,3,0,0.00
gpt_generated/test/interview/2838/question.txt,0,0,3,0,0.00
gpt_generated/test/interview/2810/expert.txt,0,3,0,0,0.00
gpt_generated/test/interview/2810/question.txt,0,0,3,0,0.00
gpt_generated/test/competition/3957/expert.txt,0,0,22,0,0.00
gpt_generated/test/competition/3957/question.txt,0,0,18,4,18.18
gpt_generated/test/interview/2934/expert.txt,0,2,0,0,0.00
gpt_generated/test/interview/2934/question.txt,0,0,2,0,0.00
gpt_generated/test/competition/3896/expert.txt,0,0,24,5,17.24
gpt_generated/test/competition/3896/question.txt,0,0,25,4,13.79
gpt_generated/test/competition/3964/expert.txt,0,0,14,8,36.36
gpt_generated/test/competition/3964/question.txt,0,0,15,7,31.82
gpt_generated/test/interview/2959/expert.txt,0,0,2,0,0.00
gpt_generated/test/interview/2959/question.txt,1,0,0,0,0.00
gpt_generated/test/competition/3848/expert.txt,0,10,23,5,13.16
gpt_generated/test/competition/3848/question.txt,0,0,35,3,7.89
gpt_generated/test/interview/2809/expert.txt,0,0,3,0,0.00
gpt_generated/test/interview/2809/question.txt,0,0,3,0,0.00
gpt_generated/test/competition/3917/expert.txt,0,0,7,20,74.07
gpt_generated/test/competition/3917/question.txt,0,0,24,3,11.11
gpt_generated/test/interview/2894/expert.txt,0,0,2,0,0.00
gpt_generated/test/interview/2894/question.txt,0,0,2,0,0.00
gpt_generated/test/interview/2998/expert.txt,0,1,1,0,0.00
gpt_generated/test/interview/2998/question.txt,0,1,1,0,0.00
gpt_generated/test/interview/1486/expert.txt,0,0,16,0,0.00
gpt_generated/test/interview/1486/question.txt,0,0,16,0,0.00
gpt_generated/test/competition/3937/expert.txt,0,17,4,3,12.50
gpt_generated/test/competition/3937/question.txt,1,0,0,0,0.00
gpt_generated/test/competition/3985/expert.txt,0,0,19,1,5.00
gpt_generated/test/competition/3985/question.txt,0,0,17,3,15.00
gpt_generated/test/interview/2951/expert.txt,0,2,0,0,0.00
gpt_generated/test/interview/2951/question.txt,0,0,2,0,0.00
gpt_generated/test/competition/3977/expert.txt,0,19,2,0,0.00
gpt_generated/test/competition/3977/question.txt,0,0,21,0,0.00
gpt_generated/test/interview/1516/expert.txt,0,0,16,0,0.00
gpt_generated/test/interview/1516/question.txt,0,0,13,3,18.75
gpt_generated/test/interview/2785/expert.txt,0,3,0,0,0.00
gpt_generated/test/interview/2785/question.txt,0,0,2,1,33.33
gpt_generated/test/interview/2806/expert.txt,0,0,2,1,33.33
gpt_generated/test/interview/2806/question.txt,0,0,3,0,0.00
gpt_generated/test/competition/3824/expert.txt,0,0,42,0,0.00
gpt_generated/test/competition/3824/question.txt,0,0,42,0,0.00
gpt_generated/test/interview/2817/expert.txt,0,0,3,0,0.00
gpt_generated/test/interview/2817/question.txt,0,0,3,0,0.00
gpt_generated/test/competition/3831/expert.txt,0,0,26,15,36.59
gpt_generated/test/competition/3831/question.txt,0,41,0,0,0.00
gpt_generated/test/interview/2826/expert.txt,0,1,1,1,33.33
gpt_generated/test/interview/2826/question.txt,0,1,2,0,0.00
gpt_generated/test/competition/3935/expert.txt,0,0,15,10,40.00
gpt_generated/test/competition/3935/question.txt,0,15,0,10,40.00
gpt_generated/test/interview/2864/expert.txt,1,0,0,0,0.00
gpt_generated/test/interview/2864/question.txt,0,0,2,1,33.33
gpt_generated/test/competition/3788/expert.txt,0,0,22,27,55.10
gpt_generated/test/competition/3788/question.txt,0,0,22,27,55.10
gpt_generated/test/competition/3785/expert.txt,0,0,55,0,0.00
gpt_generated/test/competition/3785/question.txt,0,0,54,1,1.82
gpt_generated/test/competition/3882/expert.txt,0,0,31,1,3.12
gpt_generated/test/competition/3882/question.txt,0,0,29,3,9.38
gpt_generated/test/interview/2911/expert.txt,0,2,0,0,0.00
gpt_generated/test/interview/2911/question.txt,1,0,0,0,0.00
gpt_generated/test/interview/2939/expert.txt,0,2,0,0,0.00
gpt_generated/test/interview/2939/question.txt,1,0,0,0,0.00
gpt_generated/test/competition/3765/expert.txt,0,0,44,11,20.00
gpt_generated/test/competition/3765/question.txt,0,0,45,10,18.18
gpt_generated/test/interview/2745/expert.txt,1,0,0,0,0.00
gpt_generated/test/interview/2745/question.txt,1,0,0,0,0.00
gpt_generated/test/competition/3764/expert.txt,0,39,16,0,0.00
gpt_generated/test/competition/3764/question.txt,0,0,44,11,20.00
gpt_generated/test/competition/3786/expert.txt,0,50,0,0,0.00
gpt_generated/test/competition/3786/question.txt,0,50,0,0,0.00
gpt_generated/test/competition/3852/expert.txt,0,0,42,0,0.00
gpt_generated/test/competition/3852/question.txt,0,38,3,1,2.38
gpt_generated/test/competition/3876/expert.txt,0,34,0,0,0.00
gpt_generated/test/competition/3876/question.txt,1,0,0,0,0.00
gpt_generated/test/competition/3858/expert.txt,0,36,0,0,0.00
gpt_generated/test/competition/3858/question.txt,0,28,8,0,0.00
gpt_generated/test/competition/3902/expert.txt,0,0,29,0,0.00
gpt_generated/test/competition/3902/question.txt,0,0,29,0,0.00
gpt_generated/test/interview/2935/expert.txt,0,0,2,0,0.00
gpt_generated/test/interview/2935/question.txt,0,2,0,0,0.00
gpt_generated/test/competition/3973/expert.txt,0,13,9,0,0.00
gpt_generated/test/competition/3973/question.txt,0,0,22,0,0.00
gpt_generated/test/interview/2918/expert.txt,1,0,0,0,0.00
gpt_generated/test/interview/2918/question.txt,0,2,0,0,0.00
gpt_generated/test/competition/3956/expert.txt,0,0,23,0,0.00
gpt_generated/test/competition/3956/question.txt,0,0,23,0,0.00
gpt_generated/test/competition/3897/expert.txt,0,0,26,3,10.34
gpt_generated/test/competition/3897/question.txt,0,29,0,0,0.00
gpt_generated/test/competition/3829/expert.txt,0,0,39,2,4.88
gpt_generated/test/competition/3829/question.txt,0,0,39,2,4.88
gpt_generated/test/interview/2973/expert.txt,0,0,2,0,0.00
gpt_generated/test/interview/2973/question.txt,0,2,0,0,0.00
gpt_generated/test/competition/3905/expert.txt,0,28,0,0,0.00
gpt_generated/test/competition/3905/question.txt,0,28,0,0,0.00
gpt_generated/test/competition/3775/expert.txt,0,52,0,0,0.00
gpt_generated/test/competition/3775/question.txt,0,0,33,19,36.54
gpt_generated/test/interview/2944/expert.txt,0,0,1,1,50.00
gpt_generated/test/interview/2944/question.txt,0,2,0,0,0.00
gpt_generated/test/competition/3838/expert.txt,0,0,21,19,47.50
gpt_generated/test/competition/3838/question.txt,0,0,18,22,55.00
gpt_generated/test/interview/0034/expert.txt,0,0,114,21,15.56
gpt_generated/test/interview/0034/question.txt,0,0,107,28,20.74
gpt_generated/test/interview/2128/expert.txt,0,0,7,0,0.00
gpt_generated/test/interview/2128/question.txt,0,0,7,0,0.00
gpt_generated/test/competition/3881/expert.txt,0,0,28,4,12.50
gpt_generated/test/competition/3881/question.txt,0,32,0,0,0.00
gpt_generated/test/competition/3987/expert.txt,0,0,18,2,10.00
gpt_generated/test/competition/3987/question.txt,0,0,17,3,15.00
gpt_generated/test/competition/3853/expert.txt,0,36,0,0,0.00
gpt_generated/test/competition/3853/question.txt,0,36,0,0,0.00
gpt_generated/test/interview/2765/expert.txt,0,0,1,2,66.67
gpt_generated/test/interview/2765/question.txt,0,0,2,1,33.33
gpt_generated/test/competition/3930/expert.txt,0,0,21,4,16.00
gpt_generated/test/competition/3930/question.txt,0,0,21,4,16.00
gpt_generated/test/competition/3820/expert.txt,0,0,13,29,69.05
gpt_generated/test/competition/3820/question.txt,0,4,13,25,59.52
gpt_generated/test/competition/3914/expert.txt,0,0,27,0,0.00
gpt_generated/test/competition/3914/question.txt,0,0,26,1,3.70
gpt_generated/test/interview/2831/expert.txt,0,0,2,1,33.33
gpt_generated/test/interview/2831/question.txt,0,0,2,1,33.33
gpt_generated/test/interview/2828/expert.txt,0,3,0,0,0.00
gpt_generated/test/interview/2828/question.txt,0,0,3,0,0.00
gpt_generated/test/competition/3870/expert.txt,0,34,0,0,0.00
gpt_generated/test/competition/3870/question.txt,0,34,0,0,0.00
gpt_generated/test/competition/3851/expert.txt,0,0,36,1,2.70
gpt_generated/test/competition/3851/question.txt,0,0,36,1,2.70
gpt_generated/test/competition/3999/expert.txt,0,20,0,0,0.00
gpt_generated/test/competition/3999/question.txt,0,15,3,2,10.00
gpt_generated/test/competition/3941/expert.txt,0,0,13,11,45.83
gpt_generated/test/competition/3941/question.txt,0,0,13,11,45.83
gpt_generated/test/competition/3934/expert.txt,1,0,0,0,0.00
gpt_generated/test/competition/3934/question.txt,0,0,25,0,0.00
gpt_generated/test/interview/2942/expert.txt,0,0,1,1,50.00
gpt_generated/test/interview/2942/question.txt,0,0,1,1,50.00
gpt_generated/test/competition/3791/expert.txt,0,0,43,4,8.51
gpt_generated/test/competition/3791/question.txt,0,0,43,4,8.51
gpt_generated/test/competition/3936/expert.txt,0,0,25,0,0.00
gpt_generated/test/competition/3936/question.txt,1,0,0,0,0.00
gpt_generated/test/competition/3779/expert.txt,0,0,50,1,1.96
gpt_generated/test/competition/3779/question.txt,0,0,51,0,0.00
gpt_generated/test/interview/2893/expert.txt,0,0,1,1,50.00
gpt_generated/test/interview/2893/question.txt,0,2,0,0,0.00
gpt_generated/test/competition/3787/expert.txt,1,0,0,0,0.00
gpt_generated/test/competition/3787/question.txt,1,0,0,0,0.00
gpt_generated/test/competition/3938/expert.txt,0,0,24,0,0.00
gpt_generated/test/competition/3938/question.txt,0,0,24,0,0.00
gpt_generated/test/competition/3901/expert.txt,0,0,28,1,3.45
gpt_generated/test/competition/3901/question.txt,0,0,24,5,17.24
gpt_generated/test/competition/3825/expert.txt,1,0,0,0,0.00
gpt_generated/test/competition/3825/question.txt,1,0,0,0,0.00
gpt_generated/test/interview/2870/expert.txt,0,0,3,0,0.00
gpt_generated/test/interview/2870/question.txt,0,0,3,0,0.00
gpt_generated/test/competition/3958/expert.txt,1,0,0,0,0.00
gpt_generated/test/competition/3958/question.txt,1,0,0,0,0.00
gpt_generated/test/competition/3793/expert.txt,0,0,47,0,0.00
gpt_generated/test/competition/3793/question.txt,1,0,0,0,0.00
gpt_generated/test/interview/2859/expert.txt,0,3,0,0,0.00
gpt_generated/test/interview/2859/question.txt,0,0,3,0,0.00
gpt_generated/test/interview/2834/expert.txt,0,0,0,3,100.00
gpt_generated/test/interview/2834/question.txt,0,0,1,2,66.67
gpt_generated/test/interview/2905/expert.txt,0,2,0,0,0.00
gpt_generated/test/interview/2905/question.txt,0,0,0,2,100.00
gpt_generated/test/interview/2842/expert.txt,0,0,3,0,0.00
gpt_generated/test/interview/2842/question.txt,0,0,3,0,0.00
gpt_generated/test/interview/0899/expert.txt,0,0,30,0,0.00
gpt_generated/test/interview/0899/question.txt,0,0,29,1,3.33
gpt_generated/test/competition/3841/expert.txt,0,0,40,0,0.00
gpt_generated/test/competition/3841/question.txt,0,0,40,0,0.00
gpt_generated/test/interview/2808/expert.txt,0,3,0,0,0.00
gpt_generated/test/interview/2808/question.txt,0,3,0,0,0.00
gpt_generated/test/interview/2797/expert.txt,0,0,0,3,100.00
gpt_generated/test/interview/2797/question.txt,0,0,2,1,33.33
gpt_generated/test/interview/2981/expert.txt,0,0,2,0,0.00
gpt_generated/test/interview/2981/question.txt,0,2,0,0,0.00
gpt_generated/test/interview/2970/expert.txt,0,0,2,0,0.00
gpt_generated/test/interview/2970/question.txt,0,0,2,0,0.00
gpt_generated/test/competition/3885/expert.txt,0,0,29,2,6.45
gpt_generated/test/competition/3885/question.txt,0,0,29,2,6.45
gpt_generated/test/interview/2958/expert.txt,0,0,2,0,0.00
gpt_generated/test/interview/2958/question.txt,0,0,2,0,0.00
gpt_generated/test/competition/3919/expert.txt,0,0,27,0,0.00
gpt_generated/test/competition/3919/question.txt,1,0,0,0,0.00
gpt_generated/test/competition/3907/expert.txt,0,12,11,5,17.86
gpt_generated/test/competition/3907/question.txt,0,12,11,5,17.86
gpt_generated/test/competition/3800/expert.txt,0,0,33,13,28.26
gpt_generated/test/competition/3800/question.txt,0,8,28,10,21.74
gpt_generated/test/competition/3864/expert.txt,0,0,34,1,2.86
gpt_generated/test/competition/3864/question.txt,0,0,33,2,5.71
gpt_generated/test/interview/2920/expert.txt,0,2,0,0,0.00
gpt_generated/test/interview/2920/question.txt,0,0,2,0,0.00
gpt_generated/test/interview/2789/expert.txt,0,0,3,0,0.00
gpt_generated/test/interview/2789/question.txt,0,0,3,0,0.00
gpt_generated/test/interview/2841/expert.txt,0,0,3,0,0.00
gpt_generated/test/interview/2841/question.txt,0,0,2,1,33.33
gpt_generated/test/competition/3863/expert.txt,0,0,32,3,8.57
gpt_generated/test/competition/3863/question.txt,0,31,2,2,5.71
gpt_generated/test/competition/3892/expert.txt,0,0,30,0,0.00
gpt_generated/test/competition/3892/question.txt,0,0,30,0,0.00
gpt_generated/test/interview/2957/expert.txt,0,0,0,2,100.00
gpt_generated/test/interview/2957/question.txt,0,0,2,0,0.00
gpt_generated/test/competition/3951/expert.txt,0,0,20,3,13.04
gpt_generated/test/competition/3951/question.txt,0,0,22,1,4.35
gpt_generated/test/competition/3761/expert.txt,0,56,0,0,0.00
gpt_generated/test/competition/3761/question.txt,1,0,0,0,0.00
gpt_generated/test/competition/3912/expert.txt,0,0,27,0,0.00
gpt_generated/test/competition/3912/question.txt,1,0,0,0,0.00
gpt_generated/test/interview/2756/expert.txt,1,0,0,0,0.00
gpt_generated/test/interview/2756/question.txt,0,0,3,0,0.00
gpt_generated/test/interview/2791/expert.txt,0,0,1,2,66.67
gpt_generated/test/interview/2791/question.txt,0,0,0,3,100.00
gpt_generated/test/interview/2839/expert.txt,1,0,0,0,0.00
gpt_generated/test/interview/2839/question.txt,0,0,3,0,0.00
gpt_generated/test/competition/3995/expert.txt,0,0,17,3,15.00
gpt_generated/test/competition/3995/question.txt,1,0,0,0,0.00
gpt_generated/test/interview/2823/expert.txt,0,0,3,0,0.00
gpt_generated/test/interview/2823/question.txt,0,0,3,0,0.00
gpt_generated/test/interview/2971/expert.txt,0,0,2,0,0.00
gpt_generated/test/interview/2971/question.txt,0,2,0,0,0.00
gpt_generated/test/interview/2917/expert.txt,0,0,1,1,50.00
gpt_generated/test/interview/2917/question.txt,0,0,1,1,50.00
gpt_generated/test/interview/2848/expert.txt,0,3,0,0,0.00
gpt_generated/test/interview/2848/question.txt,0,3,0,0,0.00
gpt_generated/test/interview/2876/expert.txt,0,1,1,1,33.33
gpt_generated/test/interview/2876/question.txt,0,1,1,1,33.33
gpt_generated/test/interview/2956/expert.txt,1,0,0,0,0.00
gpt_generated/test/interview/2956/question.txt,1,0,0,0,0.00
gpt_generated/test/interview/2980/expert.txt,0,0,2,0,0.00
gpt_generated/test/interview/2980/question.txt,0,0,2,0,0.00
gpt_generated/test/interview/2992/expert.txt,1,0,0,0,0.00
gpt_generated/test/interview/2992/question.txt,0,1,0,1,50.00
gpt_generated/test/interview/0521/expert.txt,0,0,18,27,60.00
gpt_generated/test/interview/0521/question.txt,0,0,15,30,66.67
gpt_generated/test/competition/3975/expert.txt,0,21,0,0,0.00
gpt_generated/test/competition/3975/question.txt,0,21,0,0,0.00
gpt_generated/test/interview/2862/expert.txt,0,0,3,0,0.00
gpt_generated/test/interview/2862/question.txt,0,0,3,0,0.00
gpt_generated/test/interview/2990/expert.txt,0,2,0,0,0.00
gpt_generated/test/interview/2990/question.txt,0,0,2,0,0.00
gpt_generated/test/interview/2829/expert.txt,0,0,3,0,0.00
gpt_generated/test/interview/2829/question.txt,0,0,3,0,0.00
gpt_generated/test/competition/3908/expert.txt,0,0,28,0,0.00
gpt_generated/test/competition/3908/question.txt,0,0,13,15,53.57
gpt_generated/test/competition/3836/expert.txt,0,0,36,4,10.00
gpt_generated/test/competition/3836/question.txt,0,0,35,5,12.50
gpt_generated/test/competition/3834/expert.txt,0,0,32,8,20.00
gpt_generated/test/competition/3834/question.txt,0,0,40,0,0.00
gpt_generated/test/interview/2860/expert.txt,1,0,0,0,0.00
gpt_generated/test/interview/2860/question.txt,0,3,0,0,0.00
gpt_generated/test/interview/2082/expert.txt,0,0,8,0,0.00
gpt_generated/test/interview/2082/question.txt,0,0,8,0,0.00
gpt_generated/test/competition/3906/expert.txt,0,0,28,0,0.00
gpt_generated/test/competition/3906/question.txt,1,0,0,0,0.00
gpt_generated/test/interview/2800/expert.txt,1,0,0,0,0.00
gpt_generated/test/interview/2800/question.txt,0,0,2,1,33.33
gpt_generated/test/interview/2964/expert.txt,0,0,0,2,100.00
gpt_generated/test/interview/2964/question.txt,0,0,0,2,100.00
gpt_generated/test/interview/2824/expert.txt,0,0,3,0,0.00
gpt_generated/test/interview/2824/question.txt,0,0,3,0,0.00
gpt_generated/test/interview/2881/expert.txt,0,3,0,0,0.00
gpt_generated/test/interview/2881/question.txt,0,0,2,1,33.33
gpt_generated/test/interview/2963/expert.txt,1,0,0,0,0.00
gpt_generated/test/interview/2963/question.txt,0,2,0,0,0.00
gpt_generated/test/interview/2988/expert.txt,1,0,0,0,0.00
gpt_generated/test/interview/2988/question.txt,1,0,0,0,0.00
gpt_generated/test/competition/3946/expert.txt,0,0,23,0,0.00
gpt_generated/test/competition/3946/question.txt,0,0,23,0,0.00
gpt_generated/test/interview/2931/expert.txt,0,0,2,0,0.00
gpt_generated/test/interview/2931/question.txt,0,0,2,0,0.00
gpt_generated/test/competition/3884/expert.txt,0,0,20,11,35.48
gpt_generated/test/competition/3884/question.txt,0,0,24,7,22.58
gpt_generated/test/competition/3911/expert.txt,0,8,18,1,3.70
gpt_generated/test/competition/3911/question.txt,0,0,26,1,3.70
gpt_generated/test/interview/0870/expert.txt,0,0,30,0,0.00
gpt_generated/test/interview/0870/question.txt,0,0,30,0,0.00
gpt_generated/test/interview/2853/expert.txt,0,0,2,1,33.33
gpt_generated/test/interview/2853/question.txt,0,0,2,1,33.33
gpt_generated/test/competition/3792/expert.txt,0,0,40,7,14.89
gpt_generated/test/competition/3792/question.txt,0,0,45,2,4.26
gpt_generated/test/interview/2908/expert.txt,0,0,1,1,50.00
gpt_generated/test/interview/2908/question.txt,0,0,1,1,50.00
gpt_generated/test/interview/2792/expert.txt,0,3,0,0,0.00
gpt_generated/test/interview/2792/question.txt,1,0,0,0,0.00
gpt_generated/test/competition/3783/expert.txt,0,45,4,1,2.00
gpt_generated/test/competition/3783/question.txt,0,43,6,1,2.00
gpt_generated/test/interview/2803/expert.txt,0,0,3,0,0.00
gpt_generated/test/interview/2803/question.txt,0,3,0,0,0.00
gpt_generated/test/interview/2927/expert.txt,0,2,0,0,0.00
gpt_generated/test/interview/2927/question.txt,0,0,1,1,50.00
gpt_generated/test/interview/2865/expert.txt,0,0,3,0,0.00
gpt_generated/test/interview/2865/question.txt,0,3,0,0,0.00
gpt_generated/test/interview/2888/expert.txt,0,0,2,0,0.00
gpt_generated/test/interview/2888/question.txt,0,0,2,0,0.00
gpt_generated/test/competition/3822/expert.txt,0,0,38,4,9.52
gpt_generated/test/competition/3822/question.txt,0,0,34,8,19.05
gpt_generated/test/competition/3769/expert.txt,0,0,53,1,1.85
gpt_generated/test/competition/3769/question.txt,0,0,53,1,1.85
gpt_generated/test/competition/3828/expert.txt,0,0,39,3,7.14
gpt_generated/test/competition/3828/question.txt,0,0,39,3,7.14
gpt_generated/test/competition/3780/expert.txt,1,0,0,0,0.00
gpt_generated/test/competition/3780/question.txt,1,0,0,0,0.00
gpt_generated/test/competition/3845/expert.txt,0,44,0,0,0.00
gpt_generated/test/competition/3845/question.txt,1,0,0,0,0.00
gpt_generated/test/competition/3933/expert.txt,0,0,22,3,12.00
gpt_generated/test/competition/3933/question.txt,0,4,17,4,16.00
gpt_generated/test/competition/3835/expert.txt,0,0,40,0,0.00
gpt_generated/test/competition/3835/question.txt,0,0,40,0,0.00
gpt_generated/test/competition/3846/expert.txt,0,23,12,3,7.89
gpt_generated/test/competition/3846/question.txt,0,23,12,3,7.89
gpt_generated/test/interview/2811/expert.txt,0,3,0,0,0.00
gpt_generated/test/interview/2811/question.txt,0,3,0,0,0.00
gpt_generated/test/competition/3986/expert.txt,0,0,20,0,0.00
gpt_generated/test/competition/3986/question.txt,0,0,18,2,10.00
gpt_generated/test/competition/3862/expert.txt,1,0,0,0,0.00
gpt_generated/test/competition/3862/question.txt,1,0,0,0,0.00
gpt_generated/test/interview/2830/expert.txt,0,0,3,0,0.00
gpt_generated/test/interview/2830/question.txt,1,0,0,0,0.00
gpt_generated/test/interview/2946/expert.txt,0,0,2,0,0.00
gpt_generated/test/interview/2946/question.txt,0,0,2,0,0.00
gpt_generated/test/competition/3855/expert.txt,0,0,34,2,5.56
gpt_generated/test/competition/3855/question.txt,0,0,33,3,8.33
gpt_generated/test/interview/2892/expert.txt,1,0,0,0,0.00
gpt_generated/test/interview/2892/question.txt,0,0,2,0,0.00
gpt_generated/test/competition/3235/expert.txt,1,0,0,0,0.00
gpt_generated/test/competition/3235/question.txt,1,0,0,0,0.00
gpt_generated/test/competition/3923/expert.txt,0,0,25,1,3.85
gpt_generated/test/competition/3923/question.txt,0,0,25,1,3.85
gpt_generated/test/competition/3047/expert.txt,0,0,4,0,0.00
gpt_generated/test/competition/3047/question.txt,1,0,0,0,0.00
gpt_generated/test/interview/2912/expert.txt,0,0,0,2,100.00
gpt_generated/test/interview/2912/question.txt,0,0,0,2,100.00
gpt_generated/test/competition/3880/expert.txt,0,0,32,0,0.00
gpt_generated/test/competition/3880/question.txt,0,0,32,0,0.00
gpt_generated/test/interview/2851/expert.txt,0,0,3,0,0.00
gpt_generated/test/interview/2851/question.txt,0,0,3,0,0.00
gpt_generated/test/competition/3807/expert.txt,0,0,45,0,0.00
gpt_generated/test/competition/3807/question.txt,0,0,45,0,0.00
gpt_generated/test/competition/3915/expert.txt,0,0,26,1,3.70
gpt_generated/test/competition/3915/question.txt,0,0,27,0,0.00
gpt_generated/test/competition/3778/expert.txt,0,0,33,18,35.29
gpt_generated/test/competition/3778/question.txt,0,0,26,25,49.02
gpt_generated/test/interview/2844/expert.txt,1,0,0,0,0.00
gpt_generated/test/interview/2844/question.txt,1,0,0,0,0.00
gpt_generated/test/competition/3856/expert.txt,1,0,0,0,0.00
gpt_generated/test/competition/3856/question.txt,1,0,0,0,0.00
gpt_generated/test/competition/3322/expert.txt,0,0,2,0,0.00
gpt_generated/test/competition/3322/question.txt,0,0,2,0,0.00
gpt_generated/test/competition/3861/expert.txt,0,20,4,11,31.43
gpt_generated/test/competition/3861/question.txt,0,20,4,11,31.43
gpt_generated/test/competition/3974/expert.txt,0,0,16,5,23.81
gpt_generated/test/competition/3974/question.txt,0,0,15,6,28.57
gpt_generated/test/competition/3883/expert.txt,0,0,31,0,0.00
gpt_generated/test/competition/3883/question.txt,0,0,31,0,0.00
gpt_generated/test/interview/2938/expert.txt,0,0,1,1,50.00
gpt_generated/test/interview/2938/question.txt,0,0,1,1,50.00
gpt_generated/test/interview/2822/expert.txt,0,0,3,0,0.00
gpt_generated/test/interview/2822/question.txt,0,0,3,0,0.00
gpt_generated/test/interview/2913/expert.txt,0,0,1,1,50.00
gpt_generated/test/interview/2913/question.txt,1,0,0,0,0.00
gpt_generated/test/competition/3927/expert.txt,0,31,0,0,0.00
gpt_generated/test/competition/3927/question.txt,0,31,0,0,0.00
gpt_generated/test/competition/3922/expert.txt,0,26,0,0,0.00
gpt_generated/test/competition/3922/question.txt,1,0,0,0,0.00
gpt_generated/test/interview/2919/expert.txt,0,0,2,0,0.00
gpt_generated/test/interview/2919/question.txt,0,2,0,0,0.00
gpt_generated/test/interview/2794/expert.txt,0,0,3,0,0.00
gpt_generated/test/interview/2794/question.txt,0,0,3,0,0.00
gpt_generated/test/interview/2930/expert.txt,0,0,2,0,0.00
gpt_generated/test/interview/2930/question.txt,1,0,0,0,0.00
gpt_generated/test/interview/2975/expert.txt,1,0,0,0,0.00
gpt_generated/test/interview/2975/question.txt,0,0,2,0,0.00
gpt_generated/test/competition/3804/expert.txt,0,0,43,2,4.44
gpt_generated/test/competition/3804/question.txt,0,0,43,2,4.44
gpt_generated/test/competition/3821/expert.txt,0,0,28,14,33.33
gpt_generated/test/competition/3821/question.txt,0,0,39,3,7.14
gpt_generated/test/competition/3854/expert.txt,0,0,36,0,0.00
gpt_generated/test/competition/3854/question.txt,0,0,36,0,0.00
gpt_generated/test/competition/3904/expert.txt,1,0,0,0,0.00
gpt_generated/test/competition/3904/question.txt,0,0,25,3,10.71
gpt_generated/test/interview/2979/expert.txt,0,0,2,0,0.00
